index	album	song_title	lyric	line_number	release_date
38	folklore	​this is me trying 	[Outro]	34	2020-07-24
38	folklore	​this is me trying 	At least I'm trying	35	2020-07-24
39	Lover	Death by a Thousand Cuts 	[Intro]	0	2019-08-23
39	Lover	Death by a Thousand Cuts 	My, my, my, my	1	2019-08-23
39	Lover	Death by a Thousand Cuts 	My, my, my, my	2	2019-08-23
39	Lover	Death by a Thousand Cuts 	My, my, my, my	3	2019-08-23
39	Lover	Death by a Thousand Cuts 	My, my, my, my	4	2019-08-23
39	Lover	Death by a Thousand Cuts 	My, my, my, my	5	2019-08-23
39	Lover	Death by a Thousand Cuts 	My, my, my, my	6	2019-08-23
39	Lover	Death by a Thousand Cuts 	My, my, my, my	7	2019-08-23
39	Lover	Death by a Thousand Cuts 	My, my, my, my	8	2019-08-23
39	Lover	Death by a Thousand Cuts 	[Chorus]	9	2019-08-23
39	Lover	Death by a Thousand Cuts 	Saying goodbye is death by a thousand cuts	10	2019-08-23
39	Lover	Death by a Thousand Cuts 	Flashbacks waking me up	11	2019-08-23
39	Lover	Death by a Thousand Cuts 	I get drunk, but it's not enough	12	2019-08-23
39	Lover	Death by a Thousand Cuts 	’Cause the morning comes and you're not my baby	13	2019-08-23
39	Lover	Death by a Thousand Cuts 	I look through the windows of this love	14	2019-08-23
39	Lover	Death by a Thousand Cuts 	Even though we boarded them up	15	2019-08-23
39	Lover	Death by a Thousand Cuts 	Chandelier's still flickering here	16	2019-08-23
39	Lover	Death by a Thousand Cuts 	’Cause I can't pretend it's okay when it's not	17	2019-08-23
39	Lover	Death by a Thousand Cuts 	It's death by a thousand cuts	18	2019-08-23
39	Lover	Death by a Thousand Cuts 	[Verse 1]	19	2019-08-23
39	Lover	Death by a Thousand Cuts 	I dress to kill my time, I take the long way home	20	2019-08-23
39	Lover	Death by a Thousand Cuts 	I ask the traffic lights if it'll be alright	21	2019-08-23
39	Lover	Death by a Thousand Cuts 	They say, "I don't know"	22	2019-08-23
39	Lover	Death by a Thousand Cuts 	And what once was ours is no one's now	23	2019-08-23
39	Lover	Death by a Thousand Cuts 	I see you everywhere, the only thing we share	24	2019-08-23
39	Lover	Death by a Thousand Cuts 	Is this small town	25	2019-08-23
39	Lover	Death by a Thousand Cuts 	You said it was a great love, one for the ages	26	2019-08-23
39	Lover	Death by a Thousand Cuts 	But if the story’s over, why am I still writing pages?	27	2019-08-23
39	Lover	Death by a Thousand Cuts 	[Chorus]	28	2019-08-23
39	Lover	Death by a Thousand Cuts 	’Cause saying goodbye is death by a thousand cuts	29	2019-08-23
39	Lover	Death by a Thousand Cuts 	Flashbacks waking me up	30	2019-08-23
39	Lover	Death by a Thousand Cuts 	I get drunk, but it's not enough	31	2019-08-23
39	Lover	Death by a Thousand Cuts 	’Cause the morning comes and you're not my baby	32	2019-08-23
39	Lover	Death by a Thousand Cuts 	I look through the windows of this love	33	2019-08-23
39	Lover	Death by a Thousand Cuts 	Even though we boarded them up	34	2019-08-23
39	Lover	Death by a Thousand Cuts 	Chandelier's still flickering here	35	2019-08-23
39	Lover	Death by a Thousand Cuts 	'Cause I can’t pretend it's okay when it's not	36	2019-08-23
39	Lover	Death by a Thousand Cuts 	It's death by a thousand cuts	37	2019-08-23
39	Lover	Death by a Thousand Cuts 	[Verse 2]	38	2019-08-23
39	Lover	Death by a Thousand Cuts 	My heart, my hips, my body, my love	39	2019-08-23
39	Lover	Death by a Thousand Cuts 	Tryna find a part of me that you didn't touch	40	2019-08-23
39	Lover	Death by a Thousand Cuts 	Gave up on me like I was a bad drug	41	2019-08-23
39	Lover	Death by a Thousand Cuts 	Now I'm searching for signs in a haunted club	42	2019-08-23
39	Lover	Death by a Thousand Cuts 	Our songs, our films, united we stand	43	2019-08-23
39	Lover	Death by a Thousand Cuts 	Our country, guess it was a lawless land	44	2019-08-23
39	Lover	Death by a Thousand Cuts 	Quiet my fears with the touch of your hand	45	2019-08-23
39	Lover	Death by a Thousand Cuts 	Paper cut stings from our paper-thin plans	46	2019-08-23
39	Lover	Death by a Thousand Cuts 	My time, my wine, my spirit, my trust	47	2019-08-23
39	Lover	Death by a Thousand Cuts 	Tryna find a part of me you didn't take up	48	2019-08-23
39	Lover	Death by a Thousand Cuts 	Gave you so much, but it wasn't enough	49	2019-08-23
39	Lover	Death by a Thousand Cuts 	But I'll be alright, it's just a thousand cuts	50	2019-08-23
39	Lover	Death by a Thousand Cuts 	[Chorus]	51	2019-08-23
39	Lover	Death by a Thousand Cuts 	I get drunk, but it's not enough	52	2019-08-23
39	Lover	Death by a Thousand Cuts 	'Cause you're not my baby	53	2019-08-23
39	Lover	Death by a Thousand Cuts 	I look through the windows of this love	54	2019-08-23
39	Lover	Death by a Thousand Cuts 	Even though we boarded them up	55	2019-08-23
39	Lover	Death by a Thousand Cuts 	Chandelier's still flickering here	56	2019-08-23
39	Lover	Death by a Thousand Cuts 	'Cause I can't pretend it's okay when it's not	57	2019-08-23
39	Lover	Death by a Thousand Cuts 	No, it's not	58	2019-08-23
39	Lover	Death by a Thousand Cuts 	It's death by a thousand cuts (You didn't touch)	59	2019-08-23
39	Lover	Death by a Thousand Cuts 	[Post-Chorus]	60	2019-08-23
39	Lover	Death by a Thousand Cuts 	Tryna find a part of me that you didn't touch	61	2019-08-23
39	Lover	Death by a Thousand Cuts 	My body, my love, my trust (It's death by a thousand cuts)	62	2019-08-23
39	Lover	Death by a Thousand Cuts 	But it wasn't enough, it wasn't enough, no, no	63	2019-08-23
39	Lover	Death by a Thousand Cuts 	[Outro]	64	2019-08-23
39	Lover	Death by a Thousand Cuts 	I take the long way home	65	2019-08-23
39	Lover	Death by a Thousand Cuts 	I ask the traffic lights if it'll be alright	66	2019-08-23
39	Lover	Death by a Thousand Cuts 	They say, "I don't know"	67	2019-08-23
40	Fearless	Love Story 	[Verse 1]	0	2008-09-12
40	Fearless	Love Story 	We were both young when I first saw you	1	2008-09-12
40	Fearless	Love Story 	I close my eyes, and the flashback starts	2	2008-09-12
40	Fearless	Love Story 	I'm standing there	3	2008-09-12
40	Fearless	Love Story 	On a balcony in summer air	4	2008-09-12
40	Fearless	Love Story 	See the lights, see the party, the ball gowns	5	2008-09-12
40	Fearless	Love Story 	See you make your way through the crowd	6	2008-09-12
40	Fearless	Love Story 	And say, "hello"	7	2008-09-12
40	Fearless	Love Story 	Little did I know	8	2008-09-12
40	Fearless	Love Story 	[Pre-Chorus 1]	9	2008-09-12
40	Fearless	Love Story 	That you were Romeo, you were throwing pebbles	10	2008-09-12
40	Fearless	Love Story 	And my daddy said, "stay away from Juliet"	11	2008-09-12
40	Fearless	Love Story 	And I was crying on the staircase	12	2008-09-12
40	Fearless	Love Story 	Begging you, "please don't go," and I said	13	2008-09-12
40	Fearless	Love Story 	[Chorus 1]	14	2008-09-12
40	Fearless	Love Story 	Romeo, take me somewhere we can be alone	15	2008-09-12
40	Fearless	Love Story 	I'll be waiting, all there's left to do is run	16	2008-09-12
40	Fearless	Love Story 	You'll be the prince and I'll be the princess	17	2008-09-12
40	Fearless	Love Story 	It's a love story, baby, just say "yes"	18	2008-09-12
40	Fearless	Love Story 	[Verse 2]	19	2008-09-12
40	Fearless	Love Story 	So I sneak out to the garden to see you	20	2008-09-12
40	Fearless	Love Story 	We keep quiet, 'cause we're dead if they knew	21	2008-09-12
40	Fearless	Love Story 	So close your eyes	22	2008-09-12
40	Fearless	Love Story 	Escape this town for a little while	23	2008-09-12
40	Fearless	Love Story 	[Pre-Chorus 2]	24	2008-09-12
40	Fearless	Love Story 	'Cause you were Romeo, I was a scarlet letter	25	2008-09-12
40	Fearless	Love Story 	And my daddy said, "Stay away from Juliet"	26	2008-09-12
40	Fearless	Love Story 	But you were everything to me	27	2008-09-12
40	Fearless	Love Story 	I was begging you please don't go, and I said	28	2008-09-12
40	Fearless	Love Story 	[Chorus 2]	29	2008-09-12
40	Fearless	Love Story 	Romeo, take me somewhere we can be alone	30	2008-09-12
40	Fearless	Love Story 	I'll be waiting, all there's left to do is run	31	2008-09-12
40	Fearless	Love Story 	You'll be the prince and I'll be the princess	32	2008-09-12
40	Fearless	Love Story 	It's a love story baby just say "yes"	33	2008-09-12
40	Fearless	Love Story 	Romeo, save me, they're trying to tell me how to feel	34	2008-09-12
40	Fearless	Love Story 	This love is difficult, but it's real	35	2008-09-12
40	Fearless	Love Story 	Don't be afraid, we'll make it out of this mess	36	2008-09-12
40	Fearless	Love Story 	It's a love story baby just say "yes"	37	2008-09-12
40	Fearless	Love Story 	Oh, oh	38	2008-09-12
40	Fearless	Love Story 	[Bridge]	39	2008-09-12
40	Fearless	Love Story 	I got tired of waiting	40	2008-09-12
40	Fearless	Love Story 	Wondering if you were ever coming around	41	2008-09-12
40	Fearless	Love Story 	My faith in you was fading	42	2008-09-12
40	Fearless	Love Story 	When I met you on the outskirts of town	43	2008-09-12
40	Fearless	Love Story 	And I said: "Romeo, save me, I've been feeling so alone	44	2008-09-12
40	Fearless	Love Story 	I keep waiting for you but you never come	45	2008-09-12
40	Fearless	Love Story 	Is this in my head? I don't know what to think"	46	2008-09-12
40	Fearless	Love Story 	He knelt to the ground and pulled out a ring, and said	47	2008-09-12
40	Fearless	Love Story 	[Chorus 3]	48	2008-09-12
40	Fearless	Love Story 	Marry me Juliet	49	2008-09-12
40	Fearless	Love Story 	You'll never have to be alone	50	2008-09-12
40	Fearless	Love Story 	I love you and that's all I really know	51	2008-09-12
40	Fearless	Love Story 	I talked to your dad, go pick out a white dress	52	2008-09-12
40	Fearless	Love Story 	It's a love story, baby, just say 'yes'"	53	2008-09-12
40	Fearless	Love Story 	[Outro]	54	2008-09-12
40	Fearless	Love Story 	Oh, oh	55	2008-09-12
40	Fearless	Love Story 	Oh, oh	56	2008-09-12
40	Fearless	Love Story 	'Cause we were both young when I first saw you	57	2008-09-12
41	reputation	New Year Day 	[Verse 1]	0	2017-11-10
41	reputation	New Year Day 	There's glitter on the floor after the party	1	2017-11-10
41	reputation	New Year Day 	Girls carrying their shoes down in the lobby	2	2017-11-10
41	reputation	New Year Day 	Candle wax and Polaroids on the hardwood floor	3	2017-11-10
41	reputation	New Year Day 	You and me from the night before, but	4	2017-11-10
41	reputation	New Year Day 	[Chorus 1]	5	2017-11-10
41	reputation	New Year Day 	Don’t read the last page	6	2017-11-10
41	reputation	New Year Day 	But I stay when you're lost and I'm scared and you’re turning away	7	2017-11-10
41	reputation	New Year Day 	I want your midnights	8	2017-11-10
41	reputation	New Year Day 	But I'll be cleaning up bottles with you on New Year's Day	9	2017-11-10
41	reputation	New Year Day 	[Verse 2]	10	2017-11-10
41	reputation	New Year Day 	You squeeze my hand three times in the back of the taxi	11	2017-11-10
41	reputation	New Year Day 	I can tell that it's gonna be a long road	12	2017-11-10
41	reputation	New Year Day 	I'll be there if you're the toast of the town, babe	13	2017-11-10
41	reputation	New Year Day 	Or if you strike out and you're crawling home	14	2017-11-10
41	reputation	New Year Day 	[Chorus 2]	15	2017-11-10
41	reputation	New Year Day 	Don't read the last page	16	2017-11-10
41	reputation	New Year Day 	But I stay when it’s hard or it’s wrong or we're making mistakes	17	2017-11-10
41	reputation	New Year Day 	I want your midnights	18	2017-11-10
41	reputation	New Year Day 	But I’ll be cleaning up bottles with you on New Year's Day	19	2017-11-10
41	reputation	New Year Day 	[Post-Chorus]	20	2017-11-10
41	reputation	New Year Day 	Hold on to the memories, they will hold on to you	21	2017-11-10
41	reputation	New Year Day 	Hold on to the memories, they will hold on to you	22	2017-11-10
41	reputation	New Year Day 	Hold on to the memories, they will hold on to you	23	2017-11-10
41	reputation	New Year Day 	And I will hold on to you	24	2017-11-10
41	reputation	New Year Day 	[Bridge]	25	2017-11-10
41	reputation	New Year Day 	Please don't ever become a stranger	26	2017-11-10
41	reputation	New Year Day 	Whose laugh I could recognize anywhere	27	2017-11-10
41	reputation	New Year Day 	Please don't ever become a stranger	28	2017-11-10
41	reputation	New Year Day 	Whose laugh I could recognize anywhere	29	2017-11-10
41	reputation	New Year Day 	[Verse 3]	30	2017-11-10
41	reputation	New Year Day 	There’s glitter on the floor after the party	31	2017-11-10
41	reputation	New Year Day 	Girls carrying their shoes down in the lobby	32	2017-11-10
41	reputation	New Year Day 	Candle wax and Polaroids on the hardwood floor	33	2017-11-10
41	reputation	New Year Day 	You and me forevermore	34	2017-11-10
41	reputation	New Year Day 	[Chorus 2]	35	2017-11-10
41	reputation	New Year Day 	Don't read the last page	36	2017-11-10
41	reputation	New Year Day 	But I stay when it's hard or it's wrong or we're making mistakes	37	2017-11-10
41	reputation	New Year Day 	I want your midnights	38	2017-11-10
41	reputation	New Year Day 	But I'll be cleaning up bottles with you on New Year's Day	39	2017-11-10
41	reputation	New Year Day 	[Post-Chorus]	40	2017-11-10
41	reputation	New Year Day 	Hold on to the memories, they will hold on to you	41	2017-11-10
41	reputation	New Year Day 	Hold on to the memories, they will hold on to you	42	2017-11-10
41	reputation	New Year Day 	Hold on to the memories, they will hold on to you	43	2017-11-10
41	reputation	New Year Day 	And I will hold on to you	44	2017-11-10
41	reputation	New Year Day 	[Outro]	45	2017-11-10
41	reputation	New Year Day 	Please don't ever become a stranger	46	2017-11-10
41	reputation	New Year Day 	(To the memories, they will hold on to you)	47	2017-11-10
41	reputation	New Year Day 	Whose laugh I could recognize anywhere	48	2017-11-10
41	reputation	New Year Day 	(Hold on to the memories, they will hold on to you)	49	2017-11-10
41	reputation	New Year Day 	Please don't ever become a stranger	50	2017-11-10
41	reputation	New Year Day 	(Hold on to the memories, they will hold on to you)	51	2017-11-10
41	reputation	New Year Day 	Whose laugh I could recognize anywhere	52	2017-11-10
41	reputation	New Year Day 	(I will hold on to you)	53	2017-11-10
42	folklore	​mad woman 	[Verse 1]	0	2020-07-24
42	folklore	​mad woman 	What did you think I'd say to that?	1	2020-07-24
42	folklore	​mad woman 	Does a scorpion sting when fighting back?	2	2020-07-24
42	folklore	​mad woman 	They strike to kill, and you know I will	3	2020-07-24
42	folklore	​mad woman 	You know I will	4	2020-07-24
42	folklore	​mad woman 	What do you sing on your drive home?	5	2020-07-24
42	folklore	​mad woman 	Do you see my face in the neighbor's lawn?	6	2020-07-24
42	folklore	​mad woman 	Does she smile?	7	2020-07-24
42	folklore	​mad woman 	Or does she mouth, "Fuck you forever"?	8	2020-07-24
42	folklore	​mad woman 	[Pre-Chorus]	9	2020-07-24
42	folklore	​mad woman 	Every time you call me crazy, I get more crazy	10	2020-07-24
42	folklore	​mad woman 	What about that?	11	2020-07-24
42	folklore	​mad woman 	And when you say I seem angry, I get more angry	12	2020-07-24
42	folklore	​mad woman 	[Chorus]	13	2020-07-24
42	folklore	​mad woman 	And there's nothing like a mad woman	14	2020-07-24
42	folklore	​mad woman 	What a shame she went mad	15	2020-07-24
42	folklore	​mad woman 	No one likes a mad woman	16	2020-07-24
42	folklore	​mad woman 	You made her like that	17	2020-07-24
42	folklore	​mad woman 	And you'll poke that bear 'til her claws come out	18	2020-07-24
42	folklore	​mad woman 	And you find something to wrap your noose around	19	2020-07-24
42	folklore	​mad woman 	And there's nothing like a mad woman	20	2020-07-24
42	folklore	​mad woman 	[Verse 2]	21	2020-07-24
42	folklore	​mad woman 	Now I breathe flames each time I talk	22	2020-07-24
42	folklore	​mad woman 	My cannons all firin' at your yacht	23	2020-07-24
42	folklore	​mad woman 	They say "move on," but you know I won't	24	2020-07-24
42	folklore	​mad woman 	And women like hunting witches too	25	2020-07-24
42	folklore	​mad woman 	Doing your dirtiest work for you	26	2020-07-24
42	folklore	​mad woman 	It's obvious that wanting me dead	27	2020-07-24
42	folklore	​mad woman 	Has really brought you two together	28	2020-07-24
42	folklore	​mad woman 	[Pre-Chorus]	29	2020-07-24
42	folklore	​mad woman 	Every time you call me crazy, I get more crazy	30	2020-07-24
42	folklore	​mad woman 	What about that?	31	2020-07-24
42	folklore	​mad woman 	And when you say I seem angry, I get more angry	32	2020-07-24
42	folklore	​mad woman 	[Chorus]	33	2020-07-24
42	folklore	​mad woman 	And there's nothing like a mad woman	34	2020-07-24
42	folklore	​mad woman 	What a shame she went mad	35	2020-07-24
42	folklore	​mad woman 	No one likes a mad woman	36	2020-07-24
42	folklore	​mad woman 	You made her like that	37	2020-07-24
42	folklore	​mad woman 	And you'll poke that bear 'til her claws come out	38	2020-07-24
42	folklore	​mad woman 	And you find something to wrap your noose around	39	2020-07-24
42	folklore	​mad woman 	And there's nothing like a mad woman	40	2020-07-24
42	folklore	​mad woman 	[Bridge]	41	2020-07-24
42	folklore	​mad woman 	I'm taking my time, taking my time	42	2020-07-24
42	folklore	​mad woman 	'Cause you took everything from me	43	2020-07-24
42	folklore	​mad woman 	Watching you climb, watching you climb	44	2020-07-24
42	folklore	​mad woman 	Over people like me	45	2020-07-24
42	folklore	​mad woman 	The master of spin has a couple side flings	46	2020-07-24
42	folklore	​mad woman 	Good wives always know	47	2020-07-24
42	folklore	​mad woman 	She should be mad, should be scathing like me, but	48	2020-07-24
42	folklore	​mad woman 	[Outro]	49	2020-07-24
42	folklore	​mad woman 	No one likes a mad woman	50	2020-07-24
42	folklore	​mad woman 	What a shame she went mad	51	2020-07-24
42	folklore	​mad woman 	You made her like that	52	2020-07-24
43	reputation	So It Goes... 	[Verse 1]	0	2017-11-10
43	reputation	So It Goes... 	See you in the dark	1	2017-11-10
43	reputation	So It Goes... 	All eyes on you, my magician	2	2017-11-10
43	reputation	So It Goes... 	All eyes on us	3	2017-11-10
43	reputation	So It Goes... 	You make everyone disappear, and	4	2017-11-10
43	reputation	So It Goes... 	Cut me into pieces	5	2017-11-10
43	reputation	So It Goes... 	Gold cage, hostage to my feelings	6	2017-11-10
43	reputation	So It Goes... 	Back against the wall	7	2017-11-10
43	reputation	So It Goes... 	Trippin', trip-trippin' when you're gone	8	2017-11-10
43	reputation	So It Goes... 	[Pre-Chorus]	9	2017-11-10
43	reputation	So It Goes... 	'Cause we break down a little	10	2017-11-10
43	reputation	So It Goes... 	But when you get me alone, it's so simple	11	2017-11-10
43	reputation	So It Goes... 	'Cause baby, I know what you know	12	2017-11-10
43	reputation	So It Goes... 	We can feel it	13	2017-11-10
43	reputation	So It Goes... 	[Chorus]	14	2017-11-10
43	reputation	So It Goes... 	And all the pieces fall right into place	15	2017-11-10
43	reputation	So It Goes... 	Getting caught up in a moment	16	2017-11-10
43	reputation	So It Goes... 	Lipstick on your face	17	2017-11-10
43	reputation	So It Goes... 	So it goes…	18	2017-11-10
43	reputation	So It Goes... 	I'm yours to keep	19	2017-11-10
43	reputation	So It Goes... 	And I'm yours to lose	20	2017-11-10
43	reputation	So It Goes... 	You know I'm not a bad girl, but I	21	2017-11-10
43	reputation	So It Goes... 	Do bad things with you	22	2017-11-10
43	reputation	So It Goes... 	So it goes…	23	2017-11-10
43	reputation	So It Goes... 	[Verse 2]	24	2017-11-10
43	reputation	So It Goes... 	Met you in a bar	25	2017-11-10
43	reputation	So It Goes... 	All eyes on me, your illusionist	26	2017-11-10
43	reputation	So It Goes... 	All eyes on us	27	2017-11-10
43	reputation	So It Goes... 	I make all your gray days clear	28	2017-11-10
43	reputation	So It Goes... 	And wear you like a necklace	29	2017-11-10
43	reputation	So It Goes... 	I'm so chill, but you make me jealous	30	2017-11-10
43	reputation	So It Goes... 	But I got your heart	31	2017-11-10
43	reputation	So It Goes... 	Skippin', skip-skippin' when I'm gone	32	2017-11-10
43	reputation	So It Goes... 	[Pre-Chorus]	33	2017-11-10
43	reputation	So It Goes... 	'Cause we break down a little	34	2017-11-10
43	reputation	So It Goes... 	But when I get you alone, it's so simple	35	2017-11-10
43	reputation	So It Goes... 	'Cause baby, I know what you know	36	2017-11-10
43	reputation	So It Goes... 	We can feel it	37	2017-11-10
43	reputation	So It Goes... 	[Chorus]	38	2017-11-10
43	reputation	So It Goes... 	And all the pieces fall right into place	39	2017-11-10
43	reputation	So It Goes... 	Getting caught up in a moment	40	2017-11-10
43	reputation	So It Goes... 	Lipstick on your face	41	2017-11-10
43	reputation	So It Goes... 	So it goes…	42	2017-11-10
43	reputation	So It Goes... 	I'm yours to keep	43	2017-11-10
43	reputation	So It Goes... 	And I'm yours to lose	44	2017-11-10
43	reputation	So It Goes... 	You know I'm not a bad girl, but I	45	2017-11-10
43	reputation	So It Goes... 	Do bad things with you	46	2017-11-10
43	reputation	So It Goes... 	So it goes…	47	2017-11-10
43	reputation	So It Goes... 	[Refrain]	48	2017-11-10
43	reputation	So It Goes... 	Come here, dressed in black now	49	2017-11-10
43	reputation	So It Goes... 	So, so, so it goes	50	2017-11-10
43	reputation	So It Goes... 	Scratches down your back now	51	2017-11-10
43	reputation	So It Goes... 	So, so, so it goes	52	2017-11-10
43	reputation	So It Goes... 	[Bridge]	53	2017-11-10
43	reputation	So It Goes... 	You did a number on me	54	2017-11-10
43	reputation	So It Goes... 	But, honestly, baby, who's counting?	55	2017-11-10
43	reputation	So It Goes... 	I did a number on you	56	2017-11-10
43	reputation	So It Goes... 	But, honestly, baby, who's counting?	57	2017-11-10
43	reputation	So It Goes... 	You did a number on me	58	2017-11-10
43	reputation	So It Goes... 	But, honestly, baby, who's counting?	59	2017-11-10
43	reputation	So It Goes... 	Who's counting?	60	2017-11-10
43	reputation	So It Goes... 	(1, 2, 3)	61	2017-11-10
43	reputation	So It Goes... 	[Chorus]	62	2017-11-10
43	reputation	So It Goes... 	And all the pieces fall right into place (Pieces fall)	63	2017-11-10
43	reputation	So It Goes... 	Getting caught up in a moment (Caught up, caught up)	64	2017-11-10
43	reputation	So It Goes... 	Lipstick on your face	65	2017-11-10
43	reputation	So It Goes... 	So it goes…	66	2017-11-10
43	reputation	So It Goes... 	I'm yours to keep (Oh)	67	2017-11-10
43	reputation	So It Goes... 	And I'm yours to lose (Baby)	68	2017-11-10
43	reputation	So It Goes... 	You know I'm not a bad girl, but I	69	2017-11-10
43	reputation	So It Goes... 	I do bad things with you	70	2017-11-10
43	reputation	So It Goes... 	So it goes…	71	2017-11-10
43	reputation	So It Goes... 	[Refrain]	72	2017-11-10
43	reputation	So It Goes... 	Come here, dressed in black now	73	2017-11-10
43	reputation	So It Goes... 	So, so, so it goes	74	2017-11-10
43	reputation	So It Goes... 	Scratches down your back now	75	2017-11-10
43	reputation	So It Goes... 	So, so, so it goes	76	2017-11-10
43	reputation	So It Goes... 	Come here, dressed in black now	77	2017-11-10
43	reputation	So It Goes... 	So, so, so it goes	78	2017-11-10
43	reputation	So It Goes... 	Scratches down your back now	79	2017-11-10
43	reputation	So It Goes... 	So, so, so it goes	80	2017-11-10
44	Lover	Paper Rings 	[Verse 1]	0	2019-08-23
44	Lover	Paper Rings 	The moon is high	1	2019-08-23
44	Lover	Paper Rings 	Like your friends were the night that we first met	2	2019-08-23
44	Lover	Paper Rings 	Went home and tried to stalk you on the internet	3	2019-08-23
44	Lover	Paper Rings 	Now I've read all of the books beside your bed	4	2019-08-23
44	Lover	Paper Rings 	The wine is cold	5	2019-08-23
44	Lover	Paper Rings 	Like the shoulder that I gave you in the street	6	2019-08-23
44	Lover	Paper Rings 	Cat and mouse for a month or two or three	7	2019-08-23
44	Lover	Paper Rings 	Now I wake up in the night and watch you breathe	8	2019-08-23
44	Lover	Paper Rings 	[Pre-Chorus]	9	2019-08-23
44	Lover	Paper Rings 	(Ayy)	10	2019-08-23
44	Lover	Paper Rings 	Kiss me once 'cause you know I had a long night (Oh)	11	2019-08-23
44	Lover	Paper Rings 	Kiss me twice 'cause it's gonna be alright (Uh)	12	2019-08-23
44	Lover	Paper Rings 	Three times 'cause I waited my whole life (1, 2, 1, 2, 3, 4)	13	2019-08-23
44	Lover	Paper Rings 	[Chorus]	14	2019-08-23
44	Lover	Paper Rings 	I like shiny things, but I'd marry you with paper rings	15	2019-08-23
44	Lover	Paper Rings 	Uh huh, that's right	16	2019-08-23
44	Lover	Paper Rings 	Darling, you're the one I want, and	17	2019-08-23
44	Lover	Paper Rings 	I hate accidents except when we went from friends to this	18	2019-08-23
44	Lover	Paper Rings 	Uh huh, that's right	19	2019-08-23
44	Lover	Paper Rings 	Darling, you're the one I want	20	2019-08-23
44	Lover	Paper Rings 	In paper rings, in picture frames, in dirty dreams	21	2019-08-23
44	Lover	Paper Rings 	Oh, you're the one I want	22	2019-08-23
44	Lover	Paper Rings 	[Verse 2]	23	2019-08-23
44	Lover	Paper Rings 	In the winter, in the icy outdoor pool	24	2019-08-23
44	Lover	Paper Rings 	When you jumped in first, I went in too	25	2019-08-23
44	Lover	Paper Rings 	I'm with you even if it makes me blue	26	2019-08-23
44	Lover	Paper Rings 	Which takes me back	27	2019-08-23
44	Lover	Paper Rings 	To the color that we painted your brother's wall	28	2019-08-23
44	Lover	Paper Rings 	Honey, without all the exes, fights, and flaws	29	2019-08-23
44	Lover	Paper Rings 	We wouldn't be standing here so tall, so	30	2019-08-23
44	Lover	Paper Rings 	[Pre-Chorus]	31	2019-08-23
44	Lover	Paper Rings 	(Ayy)	32	2019-08-23
44	Lover	Paper Rings 	Kiss you once 'cause I know you had a long night (Oh)	33	2019-08-23
44	Lover	Paper Rings 	Kiss you twice 'cause it's gonna be alright (Uh)	34	2019-08-23
44	Lover	Paper Rings 	Three times 'cause you waited your whole life (1, 2, 1, 2, 3, 4)	35	2019-08-23
44	Lover	Paper Rings 	Ah	36	2019-08-23
44	Lover	Paper Rings 	[Chorus]	37	2019-08-23
44	Lover	Paper Rings 	I like shiny things, but I'd marry you with paper rings	38	2019-08-23
44	Lover	Paper Rings 	Uh huh, that's right	39	2019-08-23
44	Lover	Paper Rings 	Darling, you're the one I want, and	40	2019-08-23
44	Lover	Paper Rings 	I hate accidents except when we went from friends to this	41	2019-08-23
44	Lover	Paper Rings 	Uh huh, that's right	42	2019-08-23
44	Lover	Paper Rings 	Darling, you're the one I want	43	2019-08-23
44	Lover	Paper Rings 	In paper rings, in picture frames, in dirty dreams	44	2019-08-23
44	Lover	Paper Rings 	Oh, you're the one I want	45	2019-08-23
44	Lover	Paper Rings 	[Bridge]	46	2019-08-23
44	Lover	Paper Rings 	I want to drive away with you	47	2019-08-23
44	Lover	Paper Rings 	I want your complications too	48	2019-08-23
44	Lover	Paper Rings 	I want your dreary Mondays	49	2019-08-23
44	Lover	Paper Rings 	Wrap your arms around me, baby boy	50	2019-08-23
44	Lover	Paper Rings 	I want to drive away with you	51	2019-08-23
44	Lover	Paper Rings 	I want your complications too	52	2019-08-23
44	Lover	Paper Rings 	I want your dreary Mondays	53	2019-08-23
44	Lover	Paper Rings 	Wrap your arms around me, baby boy	54	2019-08-23
44	Lover	Paper Rings 	Uh huh	55	2019-08-23
44	Lover	Paper Rings 	[Chorus]	56	2019-08-23
44	Lover	Paper Rings 	I like shiny things, but I'd marry you with paper rings	57	2019-08-23
44	Lover	Paper Rings 	Ah-ah, that's right, you're the one I want	58	2019-08-23
44	Lover	Paper Rings 	I hate accidents except when we went from friends to this	59	2019-08-23
44	Lover	Paper Rings 	Ah-ah, darling, you're the one I want	60	2019-08-23
44	Lover	Paper Rings 	I like shiny things, but I'd marry you with paper rings	61	2019-08-23
44	Lover	Paper Rings 	Uh huh, that's right	62	2019-08-23
44	Lover	Paper Rings 	Darling, you're the one I want, and	63	2019-08-23
44	Lover	Paper Rings 	I hate accidents except when we went from friends to this	64	2019-08-23
44	Lover	Paper Rings 	Uh huh, that's right	65	2019-08-23
44	Lover	Paper Rings 	Darling, you're the one I want	66	2019-08-23
44	Lover	Paper Rings 	In paper rings, in picture frames, in all my dreams	67	2019-08-23
44	Lover	Paper Rings 	You're the one I want	68	2019-08-23
44	Lover	Paper Rings 	In paper rings, in picture frames, in all my dreams	69	2019-08-23
44	Lover	Paper Rings 	Oh, you're the one I want	70	2019-08-23
44	Lover	Paper Rings 	[Outro]	71	2019-08-23
